created_at_timestamp,lang,sha1_id_status,sha1_id_user,statuses_count,favourites_count,followers_count,created_at,friends_count
2022-05-19 20:42:02.000000 UTC,en,XPprZNQuOGpGbZnxIyRGrAbeaxE=,xXal1z5w3Q6G8KgMe6X0keSGINk=,87410,361370,1660,Fri Sep 16 00:30:11 +0000 2016,2071
2022-05-19 20:42:02.000000 UTC,en,6WItrf7cq7BLKRn12kLGYnZi34k=,mHXrt+wZAMaIX872osRnpj69AZI=,29372,23241,566,Mon Mar 28 22:42:40 +0000 2022,884
2022-05-19 20:42:02.000000 UTC,en,RwjIswIZiiXhwusklvsksguXpyM=,Q0qL1HiktR3kwhYQM6P0LLXcrxc=,101308,1,32,Sun Sep 10 13:12:52 +0000 2017,10
2022-05-19 20:42:02.000000 UTC,en,YnCcYay8zENACnCQDi50uKkzYgs=,whiWqGwmjG1rZ8BbvcgVaxssXdg=,360462,345032,10142,Mon Jun 27 16:07:50 +0000 2011,11151
2022-05-19 20:42:02.000000 UTC,en,wx533VTCSAELgFiKCJEZ5lQzuzg=,nOAuQTQeEKp5ZITanq4CaviCjdo=,138307,2064,12804,Fri May 20 22:36:43 +0000 2016,1390
2022-05-19 20:42:02.000000 UTC,en,wcAN4XTIYUVKiVDwbOeJKAKR8rg=,2cnvECAAP5UTfxiv5uOnfsN7Rp8=,15872,2,14,Wed Feb 16 13:56:37 +0000 2022,31
2022-05-19 20:42:02.000000 UTC,en,8p/egkO9RWp9665sN7LaSLA8Jc4=,IWYLSWbqdUBql/Wihy11j+sDOIM=,13514,67,1799,Sat Feb 12 12:43:57 +0000 2022,1
2022-05-19 20:42:02.000000 UTC,en,WqFCbaOj8MfC3wmo/kE+tek5p5o=,uJ03HDJhaNvYoGSTj5djmUVCGLE=,16337,16720,429,Sat Jun 02 08:04:16 +0000 2018,230
2022-05-19 20:42:02.000000 UTC,en,cvCmQFpAAWVXzUTxH5kUyjksEJ4=,z+qm3y51Otaz5/en4ECQ0QswTjM=,25883,698,5440,Mon Nov 09 20:40:11 +0000 2020,2767
2022-05-19 20:42:02.000000 UTC,en,EWZIZ9Si+BU4utv5LIToq6EvYOU=,x/pBM4Bba7H5IpD0cvW0mT5qKzs=,1879939,230,139296,Tue Jun 17 00:13:19 +0000 2008,146387
2022-05-19 20:42:02.000000 UTC,en,WRiYwXoG3n3NwddKG6wDN4LjXnk=,JLLk54xt9j/s5B5X4mwwyBM7EkU=,1841811,35,17250,Mon Mar 09 06:51:55 +0000 2015,0
2022-05-19 20:42:02.000000 UTC,en,LY75hDsXMTPuona5DZrrKQ8vv98=,92KkGcBZhal+Z/YFM646ClmHByE=,9599,7,14,Tue Jun 08 15:18:51 +0000 2021,178
2022-05-19 20:42:02.000000 UTC,en,EEH/ufmceEG5EQ71FBnG7J1Jy1g=,JnTBLUzWGl2w5TMjCCtf1TLxhhk=,292706,475502,21807,Thu Nov 20 05:43:40 +0000 2008,6041
2022-05-19 20:42:02.000000 UTC,en,MSFC5GRpen8rpYepNPLVZQAH68s=,n2DlRxUgL0QCKBEM6DZPpKmIO54=,53439,21229,1426,Mon Mar 07 17:38:12 +0000 2022,1090
2022-05-19 20:42:02.000000 UTC,en,x2vBH6TT76WmSqy49PwYaVFMqps=,Iy3o5LctlvM4kPdWEFMw7RhsB3M=,36676,10,47,Tue Jun 01 16:41:00 +0000 2021,50
2022-05-19 20:42:02.000000 UTC,en,/n+IoqpO6P4IM8DYiYQ94hWOD0U=,QQCzvSUN+JosGWwZznExYrsV4+A=,45772,37922,1200,Sun Feb 03 05:46:20 +0000 2019,3606
2022-05-19 20:42:02.000000 UTC,en,i6OjLOMxRh2dPkSR0iCCpmnFr98=,UCqR/azbB9Qouag0wJ6EaFTXOBY=,2889,1795,160,Wed Mar 23 13:22:13 +0000 2022,229
2022-05-19 20:42:02.000000 UTC,en,2iHKlR3V+MeIEsQcM3cHszvTPqU=,CoCYN3GfXBcTWh3pY+suoe9Hdi0=,90273,2379,734,Mon Mar 14 10:36:43 +0000 2022,369
2022-05-19 20:42:02.000000 UTC,en,NuOk8CidgGzELIXXIKMNRne/97w=,i440ujI85bL4jHz+Ua5WRZ3oWgQ=,229743,35326,13923,Thu Feb 01 07:11:35 +0000 2018,4249
2022-05-19 20:42:03.000000 UTC,en,Q1GHhcl7ruSWUYyA6L5T3LrRtBk=,B3ytx6fD1IcH+L9PDBdh6Xa63/Q=,238788,0,284,Wed Dec 29 12:19:23 +0000 2021,1007
2022-05-19 20:42:03.000000 UTC,en,4uAdxHnmtH+YgqQoV1OvfH5P1Xc=,AkAgECbo9hiR9vQb21apb/SFp/E=,187941,233232,2992,Thu Nov 22 12:50:46 +0000 2012,3460
2022-05-19 20:42:03.000000 UTC,en,4fYEHUk3juqX2puTtQaTS6KEkjY=,PxStNho7ZRwRLeA+6ivMO1D8Kvk=,861931,154,2213,Wed Feb 05 18:44:09 +0000 2020,507
2022-05-19 20:42:03.000000 UTC,en,ms2lQCGotVxQIJVqzKkTwCdIW3c=,QWXJ/U5BuV9dwCPtYQlqLS9QTEc=,31198,0,264,Sat Feb 12 23:13:10 +0000 2022,278
2022-05-19 20:42:03.000000 UTC,en,wJ8XrDICCvxJFFU0bkgrrPFpMOw=,bxR+IG1OJKQlIdv5iex8Qlj/Q9c=,276081,362638,619,Tue Feb 17 01:38:51 +0000 2009,1127
2022-05-19 20:42:03.000000 UTC,en,vH7VwTxwvlapbZXEVGs6lmgAoDE=,Tlj/eD3laNoTPflHzejeGVNTJug=,33792,12150,12637,Mon Apr 10 12:23:32 +0000 2017,1033
2022-05-19 20:42:03.000000 UTC,en,pesFyccYivyNGC1wtA3dyTBRYro=,E2It+YlsISg7NYK9mQB8IGGvjP4=,93313,50053,4324,Sat Feb 16 02:50:56 +0000 2019,1689
2022-05-19 20:42:03.000000 UTC,en,ZtplMbLuY7Cc2w5hsaMmbANpTrU=,tBGNm37W5yXG44LQqu7mXLZDMs0=,275005,188511,11272,Wed Dec 01 03:47:30 +0000 2010,2562
2022-05-19 20:42:03.000000 UTC,en,iUubiwpBkHsl2epRl453mER3Cv4=,9O4bkwfgk35WS7tSAgXX/54lQmw=,34286,8489,12791,Thu Mar 05 12:13:00 +0000 2015,14076
2022-05-19 20:42:03.000000 UTC,en,NWLrWDcced48zl+NjHfQgR27ufs=,1uIkqEkOAGSicEvAvkch63LD9hE=,17643,11073,1057,Thu Nov 05 03:38:00 +0000 2009,990
2022-05-19 20:42:03.000000 UTC,en,QjPkbtacRewZ8fwKYxiJZ8epS20=,Iy3o5LctlvM4kPdWEFMw7RhsB3M=,36677,10,47,Tue Jun 01 16:41:00 +0000 2021,50
2022-05-19 20:42:03.000000 UTC,en,LtU8yoNrrbXA+XzZYyqYW4x5vsk=,LBjoaCgr87K7Pd+9SZR1AAdgE4U=,36545,23424,562,Wed Feb 16 12:35:05 +0000 2022,610
2022-05-19 20:42:03.000000 UTC,en,IrhdgcwFIOA3klqdDB33uyCLd+U=,9AcBC6Fnlvpl4oKY2hxHxRO+AT4=,241567,183734,1580,Sat Aug 02 02:28:08 +0000 2014,1575
2022-05-19 20:42:03.000000 UTC,en,O70kLXpb8UMrmQLr/I4M79xjSqw=,GmujTbF1J1uy+gCbIj3gB87O408=,163655,153748,1872,Sun Jan 08 19:33:28 +0000 2017,3827
2022-05-19 20:42:03.000000 UTC,en,StP4rYROufdxbPyKx/w23O562CM=,dMfHZ/EQOgtaxBmc0o3FvQmoczM=,140552,24736,31177,Tue Jan 12 12:13:23 +0000 2021,15029
2022-05-19 20:42:03.000000 UTC,en,quvtvpPHHwhkvystcyLxgMgqMvE=,LBjoaCgr87K7Pd+9SZR1AAdgE4U=,36545,23424,562,Wed Feb 16 12:35:05 +0000 2022,610
2022-05-19 20:42:03.000000 UTC,en,JJ96WolUWCQwe3Y+hNUZG773GtU=,5jWNH1i/pyRgJX08Gk1CoxSpQnM=,273356,436,66,Sun Sep 08 23:58:46 +0000 2019,63
2022-05-19 20:42:03.000000 UTC,en,E9tgAgav+GGxey4/UwbQtWldIdU=,tkrfPiNpLDGOq09qxVSuvG6NLRM=,468967,17,1552,Fri May 22 18:25:46 +0000 2020,21
2022-05-19 20:42:03.000000 UTC,en,kkUequi8YgPm4351XXbrQ+/IJ1E=,Jf4cqpZfBtuvP7x2e4A0sOTNOHM=,79448,25272,199872,Wed Aug 19 06:47:37 +0000 2009,1665
2022-05-19 20:42:03.000000 UTC,en,Ux+mQUCzOV74zYNiXBYXpPeWzOw=,w/dQckExxZVJd9a2LM3g6xtlfdQ=,253336,109625,2686,Thu Jun 30 13:59:00 +0000 2011,3826
2022-05-19 20:42:03.000000 UTC,en,HPKeNO0ebQkUS945GeV63EkXiuQ=,i4KazwKJ9vDS7i0+W6XKAhWr4jo=,20374,46317,1036,Wed Oct 22 20:59:39 +0000 2014,5001
2022-05-19 20:42:03.000000 UTC,en,cy72GKLv60nB8G7OcV3YLN4KLHc=,SfUtv5oPGZjribURNXt0B+ZcoL8=,129848,12877,994,Mon Jan 21 20:53:33 +0000 2013,1738
2022-05-19 20:42:04.000000 UTC,en,nmGjFhT40tSJN9d8gBby4PTk0V4=,aO3THIpZwtzc8S+Lw01Ir+pAnGc=,157040,44614,627,Sun May 12 19:28:13 +0000 2013,147
2022-05-19 20:42:04.000000 UTC,en,uI7qZE7EBG1TzCW7I5FNGa5q6Ok=,nN4jlHlBoXZwCWgY3QnpBMY2pGg=,10552,14864,89,Thu Aug 16 12:39:08 +0000 2012,218
2022-05-19 20:42:04.000000 UTC,en,Re4Eu4AfyNJ9q6/u5T2NTHLVWoY=,wCv3DXfxnZ7oKhoJ3ZqwNk0ywGI=,564311,51720,8590,Thu Feb 11 04:41:26 +0000 2010,8237
2022-05-19 20:42:04.000000 UTC,en,WQ8m5CpSaNMCDQYm1E2x5NXnKEI=,hqwaDgl7AlRSO0W7vqgSz20mLnY=,415976,388527,6140,Fri Jun 30 19:45:18 +0000 2017,6157
2022-05-19 20:42:04.000000 UTC,en,kq6y3K892avu3dTGe2vf+MQROZ8=,FgPsgQFEv7OWznaeUZAZgo98czA=,21151,481,105,Mon Dec 27 00:50:41 +0000 2021,2291
2022-05-19 20:42:04.000000 UTC,en,XBc7pT+4sJl6yzcK3X8VrGyro8U=,ZZvtyTLIY8QTybdTaebSl7VvCvE=,121658,1306,439,Sat Apr 29 03:11:42 +0000 2017,1443
2022-05-19 20:42:04.000000 UTC,en,gsYadKMwNVQXkKvQIS3csQ//mo4=,j+l/2noDA5xSh0z1UhOtmHP/bOE=,76368,46550,280,Wed Dec 04 03:16:28 +0000 2013,276
2022-05-19 20:42:04.000000 UTC,en,XZHDkZykvPbEygxChrc17ujrx5o=,8zzGJZhEe0XQBBbGDMljyIzhzwE=,166357,1439,89730,Wed Apr 16 15:15:54 +0000 2008,2061
2022-05-19 20:42:04.000000 UTC,en,VmZfcOitfSowY+aRD17yfGjC+/o=,yX2Y1QAMUgO2TQwcC3GOvBfRL/A=,217646,70877,1687,Tue Oct 14 10:57:09 +0000 2014,2735
2022-05-19 20:42:04.000000 UTC,en,JSZrLU/t8/3K4L39u2bgHgToaS0=,CylgUb3WavV0HP1ZcE1UAjcHLmg=,174747,526,48869,Mon Nov 26 14:44:43 +0000 2007,2315
2022-05-19 20:42:04.000000 UTC,en,WNMClR4LMqF1DQ/TN8awEDUk/C4=,3tKTZWEQxzr41K/KRx+pxVsBR/Q=,21316,23127,1554,Fri May 14 02:07:58 +0000 2021,99
2022-05-19 20:42:04.000000 UTC,en,+enZQQ4XxR+9yl/qdd7Y8J136Cs=,nOAuQTQeEKp5ZITanq4CaviCjdo=,138308,2064,12804,Fri May 20 22:36:43 +0000 2016,1390
2022-05-19 20:42:04.000000 UTC,en,o8p+IB+/jibbJjtOB8axvh4hGec=,628k1OoFX1CudCQlGajxOOBS69c=,12936,1228,633,Sat Apr 09 11:05:15 +0000 2022,158
2022-05-19 20:42:04.000000 UTC,en,VF6jJp8zThEASo6RMo6nOfsYsPQ=,p7lvZN4hgUnkX6kUgmqYUCuuSmw=,8265,5952,410,Sun Mar 14 04:09:47 +0000 2021,574
2022-05-19 20:42:04.000000 UTC,en,L0rzUKpOhyDUJqw1OO7f5UKGXUk=,JLLk54xt9j/s5B5X4mwwyBM7EkU=,1841812,35,17248,Mon Mar 09 06:51:55 +0000 2015,0
2022-05-19 20:42:04.000000 UTC,en,OAhsz7U5LWwcQMEi6gvjL8wVdgE=,j93q/1Yxo/K6ud32gFiP88VcSKw=,651366,9,235829,Wed Jul 13 12:30:44 +0000 2011,183663
2022-05-19 20:42:04.000000 UTC,en,cFYdRWLwZbNI09QQt31DxvxX0A4=,tQw6JMVjpiQI13As5AMI3RirrTE=,233523,943023,351,Thu Jun 08 17:10:31 +0000 2017,1837
2022-05-19 20:42:04.000000 UTC,en,p+OnfamQGG8iSkKoNCF6+6EBJek=,yC3ZUBUbJEtWroj3Nl8J6CswSSM=,32895,33,101,Thu Aug 09 15:42:34 +0000 2012,126
2022-05-19 20:42:05.000000 UTC,en,82h3QdzPauZj+xf90x4XxEZrIeQ=,7HGIUhhZQNOHWIoD4PT6RjVWLvw=,372333,13917,5177,Tue Dec 29 18:32:53 +0000 2015,3939
2022-05-19 20:42:04.000000 UTC,en,c6hW+Pw0WanIGTZlW8ncmwZeAPo=,sxC8Sbl/6zW5TzNPmSsyoY/9pq8=,47045,5134,6595,Fri Jan 09 14:28:59 +0000 2009,630
2022-05-19 20:42:05.000000 UTC,en,zdREryvkW1v1H94a+hOpUhnXrKw=,1BoVDYUjPYYvC0jN0lzicqELbzk=,165387,1,16228,Tue Jun 12 19:22:45 +0000 2012,239
2022-05-19 20:42:05.000000 UTC,en,bPSflls4PPyfYEvSUqdGDDciz4c=,74sqgnMHKcJY9ekkrNwCQWYBNVg=,124953,8758,543,Mon Aug 08 14:50:16 +0000 2011,605
2022-05-19 20:42:05.000000 UTC,en,gGT/7nhC1zYSy/dYXGmw2RhSRPI=,KvYBXryIH3st9Th76Iv/PYvpDJU=,30694,49777,919,Tue Dec 21 10:58:48 +0000 2021,1571
2022-05-19 20:42:05.000000 UTC,en,PumnI5qhCxFHAxqavD1Pqhe/ZnM=,Gr8wB74VjMGxy3al+PLsuYYVsbg=,244096,240188,2819,Sun Oct 02 22:52:33 +0000 2011,4883
2022-05-19 20:42:05.000000 UTC,en,4hLjgFiFAHJOzYMC/9w1Cgc1Iq0=,SkG4nJ4RJMZthBUF6p9X4w8IbKw=,119376,141873,2096,Sat Sep 19 21:09:11 +0000 2009,5002
2022-05-19 20:42:05.000000 UTC,en,IftgEIXQDmHjh9OkOIDeynDFOUg=,OZ9gUoklIJsKtM+V5g3tOgfrEnw=,239553,199296,2558,Wed Jul 20 23:28:49 +0000 2011,2944
2022-05-19 20:42:05.000000 UTC,en,JZaF3YhT2dHJB+/Kg1kPlQLZcy4=,e4HpLiuV3zJ2PbyHpZSfiibkvII=,125827,12224,1465,Sat Aug 18 14:29:52 +0000 2018,27
2022-05-19 20:42:05.000000 UTC,en,zBdi8xgjiP5Y1XXDIdPBFTWTz5Q=,V/9AhrQw51cSVPxNt5vwDMVZVNA=,300129,495912,1293,Wed Nov 20 02:56:12 +0000 2013,2725
2022-05-19 20:42:05.000000 UTC,en,fSjG5U5mYFwQNK+tD4JsEfNHAzI=,3kUA6Nl52jnB3AihfnAkmP/IH3Q=,1083899,99,22805,Thu May 30 10:49:04 +0000 2019,179
2022-05-19 20:42:05.000000 UTC,en,RCI4xUqFUkFaIHQebzHL9fw6mIA=,o/7ExI+tE9vZReFHovJ8dRzYxWI=,889817,0,6546,Fri May 03 22:54:54 +0000 2019,746
2022-05-19 20:42:05.000000 UTC,en,tStS7BC8Fl9k7iEnTrCmlqvoZIY=,NX/RNRjucyrOPtSHR2n/Vi/ccZA=,476729,281497,2644,Fri Mar 04 18:47:59 +0000 2011,4981
2022-05-19 20:42:05.000000 UTC,en,tVjD51PxwXmZFjL1RoOICrber7A=,T08xzITrPW8QsLuMrAEdGSxBA/E=,96453,33964,2348,Sat Oct 16 12:02:56 +0000 2021,1713
2022-05-19 20:42:05.000000 UTC,en,OxAnLbs+H38uRixSmpbHtWbKq/k=,TqBEypQlABqpkrPmEY/Xr+e7mnI=,79776,65543,295,Sun Jan 19 16:07:40 +0000 2020,275
2022-05-19 20:42:05.000000 UTC,en,2JGmJat5prjJmMMpJJJdYaEeD10=,oSDOQPMsiTGgmrrdUNsvbvV7x6A=,34358,32233,502,Sat Mar 12 15:46:49 +0000 2022,454
2022-05-19 20:42:05.000000 UTC,en,qGJfQHCel90z3BV7/WLE5RYYu5k=,IJGTpBm365ZdBw56gFgN4aATaz0=,212411,133378,22281,Thu Feb 28 21:46:30 +0000 2019,21046
2022-05-19 20:42:05.000000 UTC,en,7mV7jvaWezw1XaZF1qiL1E3w0+U=,8v/0vT8HIwDe4FWfsyuI3Ic6tLU=,441936,65719,4462,Sat Mar 14 00:21:47 +0000 2009,5004
2022-05-19 20:42:06.000000 UTC,en,vcHF2DmNtTSbbFpeZHNwmsYH4ys=,uUxeQOagYlEu84AqXdV83N2HZYI=,66165,153755,396,Fri Aug 25 11:39:25 +0000 2017,372
2022-05-19 20:42:06.000000 UTC,en,hyfrYR4sY/1WryZG3P0RN1ZuZDQ=,TElLht5NKorz1rGmkJyxIwj1hx4=,435605,3263,3935424,Thu Oct 09 11:07:42 +0000 2008,7056
2022-05-19 20:42:06.000000 UTC,en,2d1/6ArLQKbI8C0LYN5ckfO04Xo=,yNz19dBcpkNBBEsw8TiIzzF0ZGo=,40491,10213,161054,Wed Mar 19 16:51:19 +0000 2008,3150
2022-05-19 20:42:06.000000 UTC,en,O3JO2vqUxsPxVeSGvVB+9Ir31+4=,cZ+/C1qu6dzkWfD6OSQmPEz8TPo=,7723,642,88,Fri Aug 24 19:39:26 +0000 2012,808
2022-05-19 20:42:06.000000 UTC,en,EmmNVDBOmIxBAsqpFDYpzzgZJoI=,h2tcebwKXNWYU1+kYpFtzVSiufo=,263820,280099,5577,Thu Apr 22 22:59:00 +0000 2010,5963
2022-05-19 20:42:06.000000 UTC,en,5N7wLKfsd00TsYL7hhtQQI8a6P0=,oAnE8dWF2+nfVFsxxKQ5Mp9JANI=,96626,39371,535,Sat Apr 26 20:42:42 +0000 2008,728
2022-05-19 20:42:06.000000 UTC,en,rYvtWcmlR6/vZqEl8NXoowWCg4g=,5v79XFJreaVEiG2yJq3mOsRc/ns=,110871,143183,2188,Tue Apr 02 06:35:22 +0000 2019,2903
2022-05-19 20:42:06.000000 UTC,en,bcVbaDNnivHZrqO1hg/iZt6fPsQ=,7XAGLW1pNmr71p72nhLM44ZnvJw=,253556,264727,6531,Thu Aug 29 23:29:21 +0000 2013,6115
2022-05-19 20:42:06.000000 UTC,en,hrW857xPvfhO4WNhd5kVD0l9aMA=,T+wwpDDGZKPk4JmAEupP/IrdyZk=,117387,1,17421,Mon Nov 17 21:25:01 +0000 2008,2097
2022-05-19 20:42:06.000000 UTC,en,SKYgTTf3Sp+XZuerKk9NxQDp12s=,4N0RjFsQmJ2Wg08k5mdKpqWxvdY=,30461,28498,747,Wed Jan 19 00:28:18 +0000 2022,612
2022-05-19 20:42:06.000000 UTC,en,O1t5spK6eS8CD2EhNCLTnNo98Hg=,UwPhR4t4HuWrpsVIzp8vyJ+riqA=,45305,55042,8495,Tue Jul 14 00:28:14 +0000 2009,8183
2022-05-19 20:42:06.000000 UTC,en,Vyg1m1hkGaA+/c8wctwbHtOpmn4=,XQ2l7o1V+BJDiYWz+AuM3B9Tias=,3393,3455,109,Mon Apr 18 00:48:58 +0000 2022,156
2022-05-19 20:42:06.000000 UTC,en,RFIuvY20GAUG6IHk5SyMgnrw8P0=,iyxyDIM/1kJjJpzQ/XKAUOWSTy4=,144514,780,7114,Sat Jul 02 17:05:48 +0000 2016,4500
2022-05-19 20:42:06.000000 UTC,en,JDah+LRR4PV4RDnLiF4l4v/73FE=,EeL6MvqCHYvg/NxPDsYtb0jv7sg=,373573,207556,5667,Wed Apr 01 06:40:43 +0000 2009,1162
2022-05-19 20:42:06.000000 UTC,en,RW7T2qQrcafosyxiJm0rD3rdm0I=,fJIA6jd3YIBmPk8hE/rlrtMTpT4=,40302,33869,7928,Thu Jul 02 20:29:55 +0000 2015,6331
2022-05-19 20:42:06.000000 UTC,en,ei5ZUlO0GXS34FLa0RzNI8z7nDM=,ZQTmj2NNH9tmy9O7PHIlVgppgQ4=,462408,72,1143,Tue Apr 01 10:41:18 +0000 2014,694
2022-05-19 20:42:06.000000 UTC,en,XMI4r9N6EurAu3iPWFhCN2ajjGU=,lpZASiD89ybooluNZUYMxadXDSs=,47197,994,2292,Sun Mar 15 16:39:45 +0000 2009,1156
2022-05-19 20:42:07.000000 UTC,en,f5D1WHLePp4+F9/8ACmAkK67BBw=,DkU9sWnGGVRq2CeEf+f8tvb2uMM=,132684,0,83,Thu Jul 15 06:43:04 +0000 2021,2
2022-05-19 20:42:07.000000 UTC,en,RVZzUwwCOiBqoM1/0DtgFgBuLo8=,0QDZqzZm6dFYV/wPYvl9Tl9l8/4=,497317,0,10853,Sat Feb 29 17:23:46 +0000 2020,1
2022-05-19 20:42:06.000000 UTC,en,T/5wJorm3wdM885Yar6s3b4nYgA=,JLLk54xt9j/s5B5X4mwwyBM7EkU=,1841813,35,17250,Mon Mar 09 06:51:55 +0000 2015,0
2022-05-19 20:42:07.000000 UTC,en,OhuTtI7fEUTatCLWofhizv5Md00=,6rMHx/CfsYVDG/bVewZvpefaKb4=,90512,101610,131,Fri Dec 31 16:45:17 +0000 2010,55
2022-05-19 20:42:07.000000 UTC,en,LpWh252Xo1snLm+xCjzv5iuQfwo=,wXC2dwPThcHQDSfBFC2D5g3fCmg=,91415,30221,1493,Tue Feb 15 14:12:58 +0000 2022,1392
2022-05-19 20:42:07.000000 UTC,en,UR6EG/SPmRhRxT+HfBuJCSEnQdU=,giv3kr4sVATKAjo7YJzu79P2Gtk=,33270,16060,462,Thu Nov 25 03:16:27 +0000 2021,464
2022-05-19 20:42:07.000000 UTC,en,iyGYw52oNDPr0sYFz1MsKkMUm+M=,k0FkY6G3Vknsd8woowCYP9Xk/Cw=,18087,0,45,Tue Jun 08 13:45:48 +0000 2021,0
2022-05-19 20:42:07.000000 UTC,en,G5ASzwEwadDLlWHGQUJu8QHUOGM=,gq08QAJjcfAGOmfcwuGEC5ldWtA=,139072,29132,10019,Wed Mar 21 14:33:48 +0000 2012,4562
2022-05-19 20:42:07.000000 UTC,en,oPdSibNwybcapnCN5XBAxEI4PVc=,ra9VfpR1iasbK5Gx8HI8o2gTBh4=,42948,0,23,Fri Jan 04 07:04:06 +0000 2019,19
2022-05-19 20:42:07.000000 UTC,en,RzDfpvEG+au3LroWOmhrHM+Z+gM=,IY7kzZZ/IZ6ndLWTWuXaKWvnXLw=,991728,22506,1708,Wed Mar 25 18:38:56 +0000 2009,639
2022-05-19 20:42:07.000000 UTC,en,oncofxCrR7mvteaRmiSKYfD0bJc=,8EoatlGrScpdaZ+AeyWKxRCIbrM=,770799,21,28203,Sat Jul 29 02:42:59 +0000 2017,24746
2022-05-19 20:42:07.000000 UTC,en,gAn6UNmhWViQPSr+TOxp2uxsoX0=,HNCeh8hudPorWQP4WrctfbdxFmk=,712376,64,22269,Thu Jul 20 01:13:29 +0000 2017,23881
2022-05-19 20:42:07.000000 UTC,en,HwIJOHXULaN90JeuP65nuCQ2NZ8=,BZUU4oyjO3xV1UvKdLlGf/TPwi4=,41253,38974,11472,Tue Oct 27 19:26:34 +0000 2015,11582
2022-05-19 20:42:07.000000 UTC,en,e+Z6iXkpG3CKG3GAR6NDZ9PWe50=,mgTIxSxrLsxTD4iH3jUoTDYthvA=,99899,122530,1424,Thu May 21 11:01:11 +0000 2015,4128
2022-05-19 20:42:07.000000 UTC,en,AnZsvEVkDhDKPGECuWIHJM7rsEI=,mHXrt+wZAMaIX872osRnpj69AZI=,29373,23229,566,Mon Mar 28 22:42:40 +0000 2022,884
2022-05-19 20:42:08.000000 UTC,en,ioOxtOifVuRKkegJOTF44oVlAIk=,fYG0TIk3Z+FFPbxRolt6HjfdUYM=,176923,112850,1344,Mon May 21 16:25:55 +0000 2012,1122
2022-05-19 20:42:08.000000 UTC,en,pYUTtk9ugX/MASocnamfXrn0PRs=,Iy3o5LctlvM4kPdWEFMw7RhsB3M=,36678,10,47,Tue Jun 01 16:41:00 +0000 2021,50
2022-05-19 20:42:08.000000 UTC,en,y7ef9ScFQbm7qkI9c3+nPYe1PKw=,BP7tdEwOHODo7x7kM6lh8KHZasc=,170239,202898,990,Sat Dec 01 15:58:08 +0000 2018,1720
2022-05-19 20:42:08.000000 UTC,en,EBp7kaR4w5BcpNOrqCCfJFOUPXM=,fPo8nyc69tq+brjTTJQKTBsJIrs=,40346,15172,714,Wed Jun 30 18:06:59 +0000 2021,368
2022-05-19 20:42:08.000000 UTC,en,mjsCX3K/mgt7tWlGYMnHSHTcmIY=,r6JSSMJHQqEeUAxVOnUYGV0K5lE=,317121,520233,10830,Sat Jul 14 23:49:49 +0000 2012,11657
2022-05-19 20:42:08.000000 UTC,en,YVyGvNoU6s7TAMurPXjIWxNq7UE=,zij5mZlAQmFGhwKUU5r/V/71vB0=,304202,440120,1021,Tue Jan 10 17:58:42 +0000 2017,1280
2022-05-19 20:42:08.000000 UTC,en,+23lWOlev1aU34U6uBpR7M/bbP4=,RAzh5nuAS7yA9/KRj/5AHXVqo08=,100272,40270,639,Thu Jul 16 04:46:29 +0000 2015,5005
2022-05-19 20:42:08.000000 UTC,en,hzY979KLWcTmESu1soU8LGMIQcc=,+fjLhJLpzu/W7BQb1iJFIcrr9zs=,6728,186,43,Fri Mar 20 16:27:09 +0000 2020,101
2022-05-19 20:42:08.000000 UTC,en,gDsjZjiMa5sDuJ5pZk9CbZvGdn4=,4Ovoa8bKy/CkajfjW3ZYo1xUSso=,349407,125151,18033,Fri Aug 25 15:47:15 +0000 2017,19793
2022-05-19 20:42:08.000000 UTC,en,nwId8VwW/Yx4fWTN4ENKQM+aejg=,XDI8Fp/0dhx6z7TknhdCuyAIBIc=,66619,250435,390,Tue Apr 28 23:07:59 +0000 2015,2283
2022-05-19 20:42:08.000000 UTC,en,JNwC2dgaOxBDorjayPL0iC+0OHA=,+FlRcKxWJlC6oN2eQZGMF0g1G0E=,81752,106,1133,Sat Dec 31 23:49:37 +0000 2011,157
2022-05-19 20:42:08.000000 UTC,en,K2szXXverNNncmL3BMUNvXCDum8=,gq08QAJjcfAGOmfcwuGEC5ldWtA=,139073,29132,10019,Wed Mar 21 14:33:48 +0000 2012,4562
2022-05-19 20:42:08.000000 UTC,en,5vy6TJRlbcT1a8ISJ4AKd2raifM=,i440ujI85bL4jHz+Ua5WRZ3oWgQ=,229745,35326,13923,Thu Feb 01 07:11:35 +0000 2018,4249
2022-05-19 20:42:08.000000 UTC,en,74rG/DxQKFDTvW3f+ZMo1XjWlAw=,UNdpRfvxTO+DagzNJtY89YlStqg=,362661,478,243,Fri Jun 15 20:45:57 +0000 2018,1007
2022-05-19 20:42:08.000000 UTC,en,EIyy/XIiJmyxsKRBRdYVqYZntFM=,eBMsy8aoUV8tVsCdI/OdxbMlmjQ=,49559,42241,622,Sat Mar 19 12:26:45 +0000 2022,495
2022-05-19 20:42:09.000000 UTC,en,1jGQpWO5vSDtxxti5TpdZQVVd2M=,6LD5N0zEqwA9kTnzY3VDG+ZVp8c=,128367,7032,5912,Sat Dec 17 16:48:11 +0000 2011,154
2022-05-19 20:42:09.000000 UTC,en,SXy7U/6nvZ5wxFHyIfS/asyVIy4=,JLLk54xt9j/s5B5X4mwwyBM7EkU=,1841814,35,17248,Mon Mar 09 06:51:55 +0000 2015,0
